BRA	14592.353	214326224		72.8	6.2928
BRA	14477.861	208504960	30.593037	74.8	6.4189
HUN	29501.121	9788940	1.6344975	76	5.62
HUN	28217.354	9815106	2.0580525	76.2	5.324
HUN	27528.307	9844250	2.2449663	75.7	5.145
HUN	31231.596	9750571	0.8204647	75.7	5.9916
HUN	25005.287	9953247	1.4568114	74.9	4.942787
HUN	26481.166	9867906	1.4795446	75.8	4.8
HUN	32649.143	9771799	0.65494615	76.5	6.0004
HUN	25337.588	9894637	1.5563983	75.7	
HUN	24820.516	9922133	1.249732	75.2	
HUN	31122.502	9776361	0.87967324	76.2	5.7583
HUN	33593.152	9709784	0.7724166	74.5	6.0859
AZE	14651.694	9614478	2.2986166	70.9	
AZE	14867.943	9741879	2.4225302	71.1	5.212
AZE	14232.192	9976254	1.6940236	72	5.234
AZE	14431.661	10312992	1.9102119	69.4	5.1734
AZE	14442.041	10232761	1.6417869	73.1	5.1648
AZE	13726.77	10284952	2.236277	66.9	5.1708
AZE	14852.611	9863485	2.1392045	71.5	5.291
AZE	13913.837	9359018	2.2545109	70	4.581938
AZE	14027.469	9485577	2.129549	70.4	
AZE	14121.407	10071569	1.8070674	72.2	5.2006
AZE	14209.593	10152524	1.9404047	72.8	5.2077
BLZ	8912.105	337067	43.019176	73.2	
BLZ	9387.914	359884	33.067406	73.2	5.956
BLZ	9208.114	367327	37.57019	73.4	5.956
BLZ	9276.317	352343	34.909958	73.3	
BLZ	9028.552	389103	34.43889	73.9	
BLZ	9109.572	344695	28.721668	73.7	
BLZ	8873.754	374702	37.89764	73.6	5.9556
BLZ	8762.623	400037	31.247578	70.5	
BLZ	8798.538	382076	37.42809	73.7	
BLZ	8776.863	329546	37.628494	72.7	6.450644
BLZ	7703.118	394931	25.827984	72.9	
CHL	24197.184	17687108	2.4763799	79.5	6.67
CHL	22323.723	17173568	3.7033644	79.1	6.12797
CHL	25449.13	19493184	3.6320386	78.9	6.1718
CHL	24011.592	17509926	3.175342	79.3	
CHL	25071.99	18701452	4.4114227	80.1	6.444
CHL	23017.69	19300318	4.797849	79.4	6.1719
CHL	24464.746	17870122	2.3446956	79.7	6.705
CHL	24599.375	18083880	3.428468	80.1	6.652
CHL	24546.912	18368582	4.240938	80.4	6.4762
CHL	23467.979	17341770	2.5026278	79	
CHL	24816.611	19039484	3.9444344	80.3	6.2285
CYP	41701.703	1244193	1.2859793	81.2	6.2209
CYP	37593.93	1145090	0.7859672	80	6.416459
CYP	35749.05	1156556	1.9021984	80.1	
CYP	39471.582	1237540	1.212085	81.4	6.2235
CYP	36678.098	1197889	1.0852493	81.1	5.621
CYP	34573.973	1187286	1.263392	81	5.546
CYP	41746.918	1228840	1.2206669	81.4	6.159
CYP	33471.805	1166972	1.0283054	80.4	
CYP	33241.19	1176997	0.9345834	80.8	5.689
CYP	40099.836	1218834	1.2306874	81.4	6.0458
CYP	38421.97	1208527	0.5792194	81.3	5.7625
MOZ	1137.2848	24487614		55.6	
MOZ	1287.2349	28569448		59.8	4.4166
MOZ	1232.9856	31178242		61.2	4.7945
MOZ	1292.8977	29423882		60.5	4.4662
MOZ	1271.9619	26843252		58.2	
MOZ	1092.7732	23760424	3.573169	54.9	4.692764
MOZ	1179.67	25251738		56.5	
MOZ	1279.9205	27696500		59	4.55
MOZ	1228.6569	26038704		57.3	4.971
MOZ	1226.767	32077074		59.3	5.0483
MOZ	1285.1848	30285602		61.2	4.6236
MDA	8997.934	3507197	6.529443	69.1	
MDA	14009.226	3061509		68.8	5.8568
MDA	9814.323	3416532	6.7027063	69.1	
MDA	12367.764	3141839	5.283533	70.5	5.5285
MDA	12201.778	3084848	3.0147362	70.2	5.7664
MDA	10311.288	3338338	4.822761	69	5.889
MDA	9050.126	3595135	6.0081334	69.2	5.3054
MDA	10938.585	3225125	6.201314	69.9	5.838
MDA	11651.187	3180515	4.4332566	70.5	5.6397
MDA	13030.183	3109496	3.8913121	70.9	5.6075
MDA	10355.539	3277390	5.7667875	69.2	5.897
EGY	9757.137	91240384	2.4188852	70.1	
EGY	10783.762	103740768		71.4	4.1655
EGY	11380.847	107465128		71	4.2827
EGY	11180.697	105618672		71.4	4.1514
EGY	9999.19	97723792	1.750853	70.5	4.362
EGY	9793.955	95592328	3.0232553	70.4	4.194
EGY	10435.917	101789384	1.3360921	71.3	4.4192
EGY	9742.144	93377896		70.1	
EGY	10218.394	99784032	1.5353159	70.8	4.735
EGY	9762.974	89200056	3.0302672	69.9	4.8534
EGY	11566.05	109262184		70.2	4.2877
CHN	14243.532	1410275968	0.5665558	77.2	5.2458
CHN	10370.727	1366560768	0.82586884	76.2	
CHN	15133.996	1417069440	0.53102547	77.7	5.1909
CHN	15977.764	1421864064	0.5189666	78	5.1239
CHN	12612.352	1393715456	0.66010606	77	5.245
CHN	9680.098	1357095424	0.8853467	75.9	4.679718
CHN	11101.938	1376100352	0.77319944	76.5	
CHN	16296.779	1424929792	0.50227034	78.1	5.3391
CHN	13399.138	1401889664	0.615883	77.2	5.273
CHN	11851.404	1385189632	0.72791475	76.7	5.14
CHN	17602.695	1425893504		78.2	5.5853
SGP	87616.64	5570505	0.25132388	82.7	6.798
SGP	89160.73	5650020	0.24778682	82.8	6.739
SGP	85400.73	5478063	0.31032914	82.5	
SGP	81258.086	5281351	0.30295318	82	6.549302
SGP	106032.23	5941063	0.10099207	82.8	6.4802
SGP	98283.31	5866408	0.20455457	83.8	6.3771
SGP	82805.62	5381003	0.2044228	82.2	
SGP	98336.95	5814543	0.15478449	83.5	6.262
SGP	94505.63	5909874	0.16920847	82.9	6.3765
SGP	95310.336	5764489	0.19082357	83.2	6.3432
SGP	91146.09	5711936	0.31512976	83	6.572
TCD	1579.7606	15085893		52.3	4.3006
TCD	1861.6929	13697128		51.2	3.667
TCD	1804.8231	13216769		50.8	
TCD	1683.4781	14592587		52.1	3.936
TCD	1489.1868	16644707		52.8	4.3554
TCD	1682.6577	12317729		50	3.919401
TCD	1563.544	15604213		52.8	4.3495
TCD	1853.2594	14140277		51.6	3.763
TCD	1425.4945	17179744		52.5	4.2508
TCD	1561.9967	16126868		53.3	4.4227
TCD	1769.325	12754912		50.5	
AGO	5908.57	34503776		61.6	
AGO	7967.104	28127724	4.4582353	60.7	3.866
AGO	6602.424	32353592		62.4	
AGO	7664.44	24259120	4.3488812	57.6	4.17838
AGO	8012.101	25188298	4.8316097	58.6	
AGO	7488.1387	29154742	4.102248	61.1	3.795
AGO	6032.275	33428490		62.3	
AGO	8183.678	27128340		60	4.033
AGO	8100.3853	26147012		59.3	
AGO	7216.0615	30208634		61.7	3.7948
AGO	6878.5933	31273538		62.1	
MDG	1557.3225	26846544		65.3	3.9327
MDG	1493.4425	22348158		63.5	4.309328
MDG	1585.4717	27533134		65.9	4.1656
MDG	1528.5618	25501944		65	3.644
MDG	1463.6288	28915652		64.5	4.3391
MDG	1548.1564	26169540		65.1	3.7736
MDG	1436.2069	28225182		65.2	4.2085
MDG	1497.0095	22966242		63.5	
MDG	1491.0741	23588078		64	
MDG	1508.3744	24850912		64.3	3.695
MDG	1500.9106	24215980		64.3	3.681
ROU	21446.771	20220286	1.0138334	74.4	5.178499
ROU	22098.33	20066550	1.0863853	75	
ROU	21957.15	20137112	1.0527822	74.4	
ROU	30006.336	19524212	1.2497303	76.5	6.1237
ROU	23095.28	19995836	1.6253384	74.9	5.124
ROU	24763.135	19797820	1.5456247	75.2	5.825
ROU	28741.227	19606778	1.275069	76.2	6.0697
ROU	30776.93	19328558	1.2623806	74.2	6.477
ROU	26948.158	19698852	1.2944916	76	5.9452
ROU	23937.46	19906078	1.7029973	74.8	5.528
ROU	29062.473	19442040	1.4453217	75.3	6.14
GRC	28322.572	10963633	1.5140965	80.3	
GRC	28129.96	10862972	0.9849978	81	4.857
GRC	29141.174	10633275	0.93104	81.4	5.2867
GRC	28260.387	10806644	0.86058193	80.7	5.033
GRC	27103.541	10512232	0.7419928	80.9	5.7226
GRC	28604.861	10692230	0.8043225	80.9	5.3579
GRC	29721.586	10574026	0.7376567	81.2	5.515
GRC	28239.92	10749742	0.7814141	81.2	5.227
GRC	27810.912	10914501	1.4018042	81	
GRC	29548.04	10445368	0.85205257	80.1	5.9482
GRC	30318.404	11004730	1.6720091	80.5	6.132965
MWI	1517.7031	18867340		64.1	3.538
MWI	1437.0417	17405624		62.2	3.97
MWI	1478.4248	18367886		63.3	3.4098
MWI	1401.66	16024775		59.7	
MWI	1440.8076	16477972		60.9	4.292
MWI	1454.7775	17881172		63	3.5868
MWI	1491.1339	19889742		62.9	3.7504
MWI	1383.5809	15146095	2.2646103	57.5	4.623671
MWI	1440.8423	16938944		61.4	4.156
MWI	1370.3029	15581250	1.7906137	58.7	
MWI	1489.6014	19377058		63.7	3.6
TTO	25306.617	1519960	35.461575	74.2	6.1919
TTO	26213.924	1478616	33.477455	74.2	6.1919
TTO	29876.98	1460180	28.763645	74.5	6.168
TTO	27062.385	1420021	24.788383	73.3	6.262625
TTO	23391.316	1518142	26.28204	74.4	
TTO	25534.84	1504707	34.358803	73.8	6.1919
TTO	28642.336	1430379	26.566431	73.7	
TTO	27682.445	1469334	31.510971	74.3	6.168
TTO	23037.143	1525671	29.364283	73	
TTO	29529.576	1440731	28.249578	74	
TTO	30301.936	1450663	27.918308	74.2	6.168
GAB	14368	1836711		64.6	
GAB	14785.398	1966858		65	3.896
GAB	14892.036	2028524		65.5	4.121
GAB	14145.65	1772508		64	
GAB	13903.289	2292583		66.5	4.8518
GAB	13813.723	2341185		65.8	4.9583
GAB	14478.13	2140225		66.2	4.7583
GAB	14478.002	2242788		66.6	4.8293
GAB	14783.078	2086210		65.8	4.465
GAB	14254.462	2192013		66.3	4.7992
GAB	14655.365	1902230		64.8	
MUS	18566.03	1288753	2.1726573	74.4	
MUS	20224.223	1297830	2.6968145	74.3	6.049
MUS	19147.676	1290698	2.7117248	74.7	
MUS	23681.58	1296284	2.082885	75.1	6.1013
MUS	20967.947	1298922	2.6175704	73.6	6.0711
MUS	17988.684	1286239	2.4878802	74.2	5.477073
MUS	21328.688	1293909	1.6229864	75	5.629
MUS	19844.488	1292112	1.4704591	74.9	5.477
MUS	20549.629	1293159	1.6239377	75	5.648
MUS	23023.5	1295386	2.8563013	74.9	5.8882
MUS	22148.625	1294743	2.5487733	74.9	5.8915
BTN	9349.044	736362		70	5.253
BTN	11233.78	762104	1.1809528	71.1	5.0821
BTN	9877.247	743284	1.6144786	70.3	5.196
BTN	10907.856	777500		71.8	
BTN	11797.284	767467	1.042401	71.4	
BTN	10986.888	756130	1.7193004	70.8	5.0821
BTN	10547.052	772512	2.4595277	71.6	
BTN	8499.3545	713338	4.485999	68.9	
BTN	8837.576	721154	4.576053	69.3	
BTN	10587.57	749764	1.2003818	70.6	5.011
BTN	8929.046	728898	3.2926848	69.7	
ISL	54665.766	335677	0.29790765	82	7.504
ISL	56923.17	360787	0.27718145	82.4	7.5045
ISL	52142.934	331068	0.9061815	82.4	7.501
ISL	52174.574	366682	1.3636277	82.6	7.5539
ISL	48186.168	319308	0.93957585	82.2	6.888284
ISL	50450.742	327650	0.3052098	82.6	7.561
ISL	48440.254	320988	0.3115464	82.6	
ISL	56816.363	352951	0.8499884	82.8	7.4936
ISL	50168.688	324036	0.30861863	81.9	
ISL	53586.156	370338	0.5400516	82.7	7.5575
ISL	55638.492	343641	0.87302697	82.5	7.4952
RWA	1907.6816	11930902	3.2855864	65.7	3.471
RWA	2238.9573	13461891		66.1	3.2682
RWA	1934.9729	12230343	3.8429024	65.9	3.4081
RWA	1544.4098	10576932		63.3	4.203909
RWA	2067.6416	13146367	3.590347	66.8	3.4147
RWA	1735.5454	11368450	3.7648048	64.9	3.465
RWA	2050.441	12531810	2.274213	66.3	3.3338
RWA	2191.4016	12835029	3.1476364	66.4	3.3123
RWA	1674.0609	11101352	3.2338412	64.4	
RWA	1844.7169	11642963	2.5165424	65.3	3.515
RWA	1637.1008	10840331	2.3615508	64	
OWID_CYN					5.771
OWID_CYN					5.5355
OWID_CYN					5.695
OWID_CYN					5.4666
OWID_CYN					5.81
OWID_CYN					5.8348
OWID_CYN					5.5355
OWID_CYN					5.7177
TZA	2064.7107	46416032	8.938722	61	3.800163
TZA	2380.9314	54401804	6.3214817	65.4	3.349
TZA	2095.8745	47786136	8.563153	62	
TZA	2171.4421	49253648	7.506044	63	
TZA	2551.2063	61704520	3.704753	66.4	3.6232
TZA	2510.9663	58090444	4.706454	66.5	3.2307
TZA	2577.6658	59872584	4.541311	67	3.4762
TZA	2306.6382	52542824	7.1294227	64.7	3.666
TZA	2581.6997	63588332		66.2	3.7024
TZA	2458.3428	56267040	5.592973	66	3.3035
TZA	2246.5608	50814552		63.9	3.781
PAK	5232.1426	231402112	3.9787881	66.1	4.5158
PAK	5004.352	227196736	3.7368493	66.3	4.934
PAK	4746.718	213524848	3.9882948	65.9	5.269
PAK	4403.673	208251632	6.37498	65.3	5.194
PAK	4552.6055	210969296	4.496389	65.7	5.132
PAK	4891.7197	216379648	3.8058107	66.3	5.4725
PAK	5113.434	219731488	3.7504869	66.5	5.653
PAK	4150.3257	202205856	6.847477	64.8	
PAK	4266.7114	205337552	6.78736	65.1	
PAK	4082.4495	198602736	6.978756	64.6	5.1487
PAK	5157.5464	223293280	3.6512518	66.8	5.6933
NOR	61157.13	4953565	2.2408123	81.2	7.524001
NOR	61990.69	5019058	0.53794974	81.4	
NOR	65662.17	5403021	0.5367368	83.2	7.3651
NOR	62390.13	5137926	0.56443036	82.1	7.522
NOR	63104.082	5236591	0.51560277	82.4	7.537
NOR	64385.008	5348285	0.5235329	83	7.488
NOR	62987.516	5190357	0.462396	82.3	7.498
NOR	61878.977	5080667	0.90539265	81.7	
NOR	64050.758	5277396	0.530565	82.6	7.5937
NOR	64341.258	5312321	0.47060418	82.8	7.5539
NOR	63548	5379836	0.5762254	83.2	7.3925
ISR	39121.297	8309256	1.4802767	82.7	7.19
ISR	35301.82	7459750	1.9705757	81.7	7.198713
ISR	36436.383	7726675	1.6436564	82.1	
ISR	37144.48	7863849	1.3733737	82.2	7.278
ISR	38251.297	8159015	1.2746646	82.5	7.213
ISR	40810.055	8607922	1.5334716	82.8	7.1286
ISR	39936.77	8456487	1.3717287	82.8	7.1387
ISR	37321.016	8007777	1.3736645	82.1	7.267
ISR	39351.895	8757487	1.4273497	82.4	7.1571
ISR	35552.85	7592099	1.6859617	81.7	
ISR	42061.242	8900057	1.9438074	82.3	7.3638
KAZ	21970.084	16864920	8.419846	68.7	5.594488
KAZ	24355.756	17592296	5.1386127	70.3	5.855
KAZ	22702.578	17102868	7.402269	69.1	
KAZ	24290.418	17835908	4.782487	70.7	5.919
KAZ	24862.967	18314822	4.995956	71.4	5.7901
KAZ	23720.816	17345734	6.45692	69.8	
KAZ	26110.53	19196468		69.4	6.2341
KAZ	26351.805	18754260		71.6	6.0579
KAZ	25544.346	18538100		71.5	5.8088
KAZ	25361.508	18979250	3.192962	70	6.1518
KAZ	24210.863	18078558		70.9	5.819
BGD	4119.425	155961312	2.8943079	70	4.694
BGD	3932.7083	154030144	2.8520393	69.6	
BGD	3756.932	152090656	2.7049658	69.6	
BGD	4337.3857	157830000	2.556548	70.5	4.643
BGD	5911.013	169356240		72.4	5.1555
BGD	5124.4985	163683952	2.339875	72.6	4.4558
BGD	4830.776	161793968	2.1935306	71.8	4.5004
BGD	4589.0938	159784576	2.247401	71.1	4.608
BGD	5591.374	167420944		72	5.0246
BGD	5467.208	165516224		72.8	4.8328
BGD	3571.0586	150211008	2.640286	68.8	4.807098
PAN	26576.863	3821557	17.348953	77	
PAN	29037.945	4351264	12.639997	76.2	6.3091
PAN	30526.379	4096071	9.228374	77.8	6.43
PAN	28512.926	3957102	11.90266	77.5	6.701
PAN	25302.08	3754871	16.964672	76.8	
PAN	31543.605	4232538	11.34073	77.8	6.3048
PAN	29410.635	4026338	10.058772	77.7	6.452
PAN	31125.625	4165258	9.627263	77.9	6.3213
PAN	23461.873	3688679	14.883397	76.6	6.862561
PAN	27440.566	3888795	15.531814	77.2	6.786
PAN	25510.273	4294391	11.64308	76.7	6.1796
KEN	3824.1975	42635148	5.3265915	61	4.180273
KEN	4743.4863	53005616	5.274913	61.4	4.543
KEN	4601.2114	50951452	3.0931406	62.9	4.583
KEN	3899.167	43725808	5.429288	61.1	
KEN	4498.383	51985780	3.5759778	62.7	4.6066
KEN	4464.813	49953300	3.1409333	62.7	4.5086
KEN	4312.9087	48948140	5.0379853	62.5	4.4097
KEN	4244.8574	47894668	4.933743	62.2	4.553
KEN	4055.1133	45831860	5.029252	61.8	4.419
KEN	3950.8813	44792368		61.4	
KEN	4163.925	46851496	4.825887	61.9	4.356
BEL	48154.87	10955742		80.4	7.113178
BEL	49829.926	11316837		81.3	6.891
BEL	48978.934	11561716		80.8	6.834
BEL	50442.27	11384491		81.4	6.9269
BEL	51977.184	11510569		81.8	6.8635
BEL	48210.926	11031140		80.3	
BEL	49456.4	11248306		80.9	6.929
BEL	51739.54	11611416	1.0765264	81.9	6.805
BEL	48748.62	11176727		81.1	6.937
BEL	48204.586	11103260		80.5	
BEL	51113.48	11448598		81.5	6.923
HND	5028.145	10121762	35.695362	71.5	5.9192
HND	4874.8735	8622510	82.38905	71.4	5.564011
HND	4978.074	8792370	81.570755	71.7	
HND	5447.6987	9626845	40.13777	72.7	5.504
HND	5613.6606	9958832	40.94859	72.9	5.9532
HND	5180.1865	9294510	55.38756	72.5	4.871
HND	5079.7036	9127851	64.53877	72.3	4.788
HND	5287.253	9460798	54.435158	72.6	5.181
HND	5572.177	10278346	38.245457	70.1	6.0221
HND	5020.937	8960654	71.769295	72	
HND	5561.2627	9792854	37.874573	72.8	5.8604
FIN	45952.246	5413865	1.6439292	80.5	
FIN	45072.59	5479457	1.4964975	81.4	7.413
FIN	45328.574	5438873	1.6363689	80.9	
FIN	47443.902	5529468	1.645728	81.9	7.8421
FIN	48583.434	5521539	1.466983	81.9	7.8087
FIN	48753.355	5535982		82	7.821
FIN	47570.133	5508146	1.2163817	81.5	7.6321
FIN	48048.523	5515465	1.5592532	81.6	7.7689
FIN	46825.824	5388173	2.041511	80.4	7.579009
FIN	46206.79	5495217	1.3466251	81.3	7.469
FIN	44976.777	5461436	1.6112968	81	7.406
PRT	31304.816	10564820	1.0790523	80.5	5.327314
PRT	30042.89	10464537	1.3760765	80.8	
PRT	31847.537	10332751	0.63874555	81.2	5.195
PRT	32011.324	10298186	0.7865459	81.1	5.929
PRT	31118.791	10365436	0.9647448	81.2	5.123
PRT	33674.527	10290109	0.7968822	81	6.0163
PRT	30156.701	10522085	1.1594659	80.5	
PRT	30444.6	10408379	0.88390386	81.2	5.102
PRT	34945.66	10289921	0.70943195	81.7	5.9109
PRT	33044.715	10307528	0.7373251	81.5	5.4104
PRT	34040.727	10289833	0.78718466	81.4	5.6925
BEN	3186.478	12643121		60.1	5.0452
BEN	3156.439	12290443		60.5	5.216
BEN	2792.0273	10308730		59	
BEN	2933.8374	11596786		59.9	4.1414
BEN	2849.8206	10932791		59.4	3.484
BEN	3321.5522	12996901		59.8	4.6232
BEN	2633.939	9726385		58.5	3.492997
BEN	2859.3916	11260091		59.5	3.657
BEN	3040.1675	11940688		60.1	4.8832
BEN	2681.3516	10014087		58.7	
BEN	2883.8992	10614845		59.1	3.34
GTM	7590.7554	15128307	34.075195	71.5	
GTM	7939.3745	15713744	33.429344	72	6.123
GTM	8206.048	16291004		72.4	6.454
GTM	8469.115	16850176	28.895842	72.7	6.4362
GTM	8125.656	16001105		72.1	6.324
GTM	8322.217	16578718	32.78298	72.6	6.3819
GTM	8926.7	17608484	19.990364	69.2	6.2622
GTM	7734.1177	15422663	33.42484	71.7	
GTM	8390.223	17362716	18.960165	71.8	6.4345
GTM	7503.675	14833458	38.298565	71.2	6.276682
GTM	8671.703	17106338	25.645466	73.1	6.3989
RUS	26583.797	145617328	7.3459663	71.3	5.4772
RUS	27254.574	145742288	7.68617	73.9	5.546
RUS	27960.102	145102752	6.7993197	69.4	5.4586
RUS	26332.396	143956864	11.137363	71.3	
RUS	25926.443	145452544	9.139064	73.4	5.8097
RUS	24972.078	143364544	11.282427	70.4	5.284313
RUS	25933.293	143629360	11.311754	70.8	
RUS	26057.156	144285072	11.446784	71.6	5.716
RUS	25490.709	145109152	10.93246	72.7	5.963
RUS	25488.096	144668384	11.506314	72.1	5.856
RUS	26656.41	145652288	8.214083	73.5	5.6479
SOM		12440332		53.2	
SOM	1138.2859	15981312		57.1	
SOM	889.1667	12852491		53.8	
SOM	1076.1984	14292848		55	5.151
SOM	1127.4186	16537018		56	
SOM	925.5771	13309236		54.3	
SOM		12216842		51.3	
SOM	1029.6992	13763909		54.9	5.44
SOM	1059.1439	14864224		55.7	4.9815
SOM	1136.736	17065588		55.3	
SOM	1098.4928	15411101		56.4	4.6679
IDN	10941.921	264498848		69.9	5.0926
IDN	8610.529	247099696		68.8	5.158751
IDN	11397.432	267066848		70.3	5.1924
IDN	9402.108	253275920		69.3	
IDN	9015.801	250222688		69	
IDN	9759.025	256229760		69.5	5.399
IDN	10519.295	261850176		69.8	5.262
IDN	11515.74	271857984		68.8	5.3445
IDN	10121.841	259091968		69.7	5.314
IDN	11857.789	269582880		70.5	5.2856
IDN	11858.146	273753184		67.6	5.2396
MYS	26333.156	33573872	0.72377706	74.9	5.7113
MYS	27674.402	32804024	0.94500613	75.8	5.3843
MYS	20900.322	29184140	1.8160553	74.7	5.823207
MYS	21690.457	29660216	2.0296552	74.9	
MYS	24151.26	31068834	1.6028925	75.1	6.005
MYS	25830.973	33199988	0.76204836	75.9	5.3843
MYS	23328.344	30606454	1.666315	75.1	5.77
MYS	22350.908	30134806	2.0806503	75	
MYS	26835.81	32399270	0.996936	75.6	5.3388
MYS	24859.799	31526414	1.446406	75.3	6.084
MYS	25935.143	31975812	1.1852711	75.5	6.3221
TGO	2080.5242	8243093		60.9	4.1872
TGO	1708.3873	6926634		58.1	
TGO	1645.7479	6748675		57.9	3.007487
TGO	1824.8356	7288381		58.9	2.839
TGO	2124.8042	8644829		61.6	4.1123
TGO	1881.9052	7473232		59.4	3.303
TGO	1766.9951	7106238		58.7	
TGO	1937.7426	7661361		59.6	3.495
TGO	2020.9656	8046680		60.2	4.0849
TGO	2066.9707	8442583		61	4.1068
TGO	1972.6971	7852799		60.2	3.9985
PRY	12806.097	6177954	9.987132	73.2	5.538
PRY	12616.414	6090727	9.489845	72.9	5.878
PRY	12150.972	6005656	10.057193	72.8	
PRY	11613.169	5843938	11.242418	72.1	5.398257
PRY	13687.655	6703802	7.8313804	70.3	5.5783
PRY	13848.499	6443337	7.713405	73.6	5.7427
PRY	11376.407	5923327	10.95669	72.5	
PRY	13163.74	6266623	10.675619	73.5	5.493
PRY	13317.321	6618700	7.2672935	73.2	5.6526
PRY	13604.175	6355406	8.512441	73.6	5.6806
PRY	13609.723	6530029	8.483886	73.6	5.6921
CRI	18044.945	4791541	8.577627	79.4	
CRI	20503.277	5040738	11.605453	79.5	7.1674
CRI	18480.652	4844293	9.846647	78.8	7.226
CRI	20818.062	5084527	11.0728	79.4	7.1214
CRI	21199.281	5153959	11.40871	77	6.582
CRI	19824.348	5123107	11.126065	79.3	7.0694
CRI	18956.191	4895241	11.378396	79.1	7.087
CRI	20168.22	4993849	12.074873	79.4	7.0717
CRI	19553.6	4945205	11.688089	79.5	7.079
CRI	17809.941	4736593	8.592673	79.3	
CRI	17186.45	4679927	10.128365	79.3	7.251115
CAF	764.0515	4802437		50.9	
CAF	818.396	4904182		53.5	2.693
CAF	854.64746	5094795		54.4	3.083
CAF	765.2596	4798739		50.6	3.678
CAF	1208.5157	4773306		50.7	
CAF	847.765	5343024		54.6	
CAF	1160.4148	4732037		49.9	3.567892
CAF	795.03705	4819341		52.8	
CAF	837.5047	5457165		53.9	
CAF	839.60004	4996741		53.7	3.083
CAF	861.7668	5209329		55	3.4759
SSD		10395332		55.9	2.8526
SSD		10748278		55	
SSD		10243057		54.9	
SSD		11106037		55.8	
SSD		10658230		55.3	3.2542
SSD		11066116		55.5	3.591
SSD		11213286		55	
SSD		10447677		55.9	2.8166
SSD		10606224		55.5	
SSD		11194300		55.6	3.832
SSD		10701605	14.053967	55.9	
YEM		30034386		66	3.3549
YEM		26223390	6.1624374	67.3	
YEM		27753310		67.4	4.077
YEM		32981644		63.8	4.1969
YEM		30790514		64.6	3.3798
YEM		29274010		66.1	3.593
YEM		28516552		65.9	3.724
YEM		32284044		64.7	3.6579
YEM		26984008	6.3111467	67.5	
YEM		25475608	5.3973193	67.4	4.453632
YEM		31546694		65.1	3.5274
BIH	11484.3545	3617564	1.2715758	76.3	
BIH	14634.738	3360718	1.2497354	77.2	5.6741
BIH	12292.545	3524328	1.6173314	76.2	5.163
BIH	14066.845	3400132	1.1470153	77.1	5.3865
BIH	11047.185	3674376	1.7145778	77.2	
BIH	15666.54	3270948	0.9783111	75.3	5.768
BIH	14358.987	3318410	1.2958022	76.2	5.8131
BIH	13402.434	3440025	1.2209207	76.9	5.1294
BIH	11768.1045	3571070	1.4001416	75.7	4.949
BIH	10934.089	3743143	1.362492	77	4.857435
BIH	12837.599	3480985	1.2927371	76.8	5.182
ESP	39528.926	46584168	0.65902215	83	6.3099
ESP	38476.79	46473320	0.6326211	83	6.403
ESP	40760.31	47131372	0.7022923	83.5	6.4009
ESP	35964.46	46464548	0.6951536	82.9	6.329
ESP	40255.254	46792044	0.61762637	83.1	6.3541
ESP	37913.074	47486932	0.6106943	83	6.4763
ESP	35749.51	46756084	0.77850837	82.2	
ESP	37373.95	46431344	0.65042275	82.6	6.361
ESP	36863.492	46729232	0.8238954	82.2	6.761248
ESP	35967.89	47363808	0.6291724	82.3	6.4907
ESP	35363.51	46603460	0.64802057	82.7	
LVA	31038.68	1916552	3.391501	75.5	5.95
LVA	23970.453	2053635	3.4085884	73.7	
LVA	22117.406	2076974		73.7	4.76201
LVA	26628.355	1991951	3.3635306	74.7	5.56
LVA	27509.336	1973477	3.496369	74.8	5.85
LVA	25423.488	2011040	3.1824346	74.4	5.098
LVA	24715.066	2031491	2.461252	74.2	
LVA	30051.402	1935632	4.339671	75	5.9397
LVA	32081.455	1873926	3.0417538	73.6	6.1804
LVA	28673.562	1954861	4.143514	74.8	5.9331
LVA	30568.502	1897057	3.6899357	75.5	6.032
JOR	9223.147	11148288	1.0225796	74.3	4.1521
JOR	9584.507	10459864	0.8986731	75.8	4.9057
JOR	9912.713	9494250	1.5904369	75	5.303
JOR	12001.99	7211866	2.2324328	74.4	
JOR	11542.293	7694818	1.8713902	74.6	
JOR	9629.103	10215384	1.3019582	75.5	5.1607
JOR	11885.238	7109980	1.9831281	74.2	5.706185
JOR	10605.35	8658030	1.9634961	74.8	5.192
JOR	9633.101	9964659	1.3146466	75.2	5.336
JOR	9551.165	10698682	1.1403272	76	4.6334
JOR	9203.376	10928723	0.98822176	75.2	4.3946
MLI	2060.0986	18112910		58.4	4.073
MLI	2120.6233	21904990		58.9	4.479
MLI	2002.3729	17551824		57.9	3.995
MLI	1930.135	17004038		57.4	
MLI	2219.0466	20567430		59.7	4.7293
MLI	2017.1442	16039734		56.8	3.966874
MLI	2112.187	18700108		58.7	4.19
MLI	2123.8281	21224042		58.6	4.7235
MLI	2185.5757	19934304		59.4	4.3904
MLI	1942.7395	16514689		57.1	
MLI	2153.8457	19311356		59.1	4.447
BGR	23270.225	7052536	1.1768823	75.1	5.1015
BGR	22483.598	6979181	0.9886556	73.6	5.2655
BGR	18664.834	7543128	1.6969084	74.2	3.889474
BGR	19206.262	7372142	1.5192329	74.5	4.218
BGR	19991.818	7309255	1.7238423	74.6	4.217
BGR	18914.525	7431169	1.4667951	74.8	
BGR	22210.123	7117424	1.2926013	74.9	5.011
